Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Batuhan,2024-11-28 11:57:44,00:25:51,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter Twelve: Anatomy of a Murder (Episode 12),,Sony PS5,00:26:29,00:26:29,TR (Turkey)
Batuhan,2024-11-28 11:47:07,00:09:59,,Riverdale: Season 1: Chapter Eleven: To Riverdale and Back Again (Episode 11),,Sony PS5,00:42:03,00:42:03,TR (Turkey)
Batuhan,2024-11-28 11:46:57,00:00:04,Autoplayed: user action: User_Interaction; ,Riverdale: Season 6 (Trailer),TRAILER,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-11-28 03:18:28,00:00:04,Autoplayed: user action: None; ,Riverdale: Season 2: Chapter Fourteen: A Kiss Before Dying (Episode 1),,Sony PS5,00:00:50,00:00:50,TR (Turkey)
Batuhan,2024-11-28 02:36:27,00:42:01,,Riverdale: Season 1: Chapter Thirteen: The Sweet Hereafter (Episode 13),,Sony PS5,00:42:01,00:42:01,TR (Turkey)
Batuhan,2024-11-28 01:54:57,00:41:29,,Riverdale: Season 1: Chapter Twelve: Anatomy of a Murder (Episode 12),,Sony PS5,00:42:06,Not latest view,TR (Turkey)
Batuhan,2024-11-28 01:13:22,00:41:34,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter Eleven: To Riverdale and Back Again (Episode 11),,Sony PS5,00:42:02,Not latest view,TR (Turkey)
Batuhan,2024-11-28 00:24:46,00:42:27,,Arcane: Season 2: The Dirt Under Your Nails (Episode 9),,Sony PS5,00:47:17,00:47:17,TR (Turkey)
Batuhan,2024-11-28 00:24:34,00:00:05,Autoplayed: user action: None; ,How to Train Your Dragon: The Hidden World_hook_03_16x9,HOOK,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-11-27 19:01:28,00:00:06,Autoplayed: user action: None; ,Divergent_hook_01_16x9_backfill,HOOK,Sony PS5,00:00:06,00:00:06,TR (Turkey)
Batuhan,2024-11-27 17:22:38,00:05:50,Autoplayed: user action: User_Interaction; ,Arcane: Season 2: The Dirt Under Your Nails (Episode 9),,Sony PS5,00:05:52,Not latest view,TR (Turkey)
Batuhan,2024-11-27 16:45:33,00:37:02,,Arcane: Season 2: Killing Is a Cycle (Episode 8),,Sony PS5,00:37:11,00:37:11,TR (Turkey)
Batuhan,2024-11-27 15:58:23,00:38:36,,Arcane: Season 2: Pretend Like It's the First Time (Episode 7),,Sony PS5,00:38:36,00:38:36,TR (Turkey)
Batuhan,2024-11-27 15:57:59,00:00:01,,Arcane: Season 2: Killing Is a Cycle (Episode 8),,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-11-27 02:01:29,00:00:08,Autoplayed: user action: None; ,Riverdale: Season 1: Chapter Eleven: To Riverdale and Back Again (Episode 11),,Sony PS5,00:00:40,Not latest view,TR (Turkey)
Batuhan,2024-11-27 01:18:52,00:42:23,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter Ten: The Lost Weekend (Episode 10),,Sony PS5,00:42:00,00:42:00,TR (Turkey)
Batuhan,2024-11-27 00:38:01,00:40:49,,Riverdale: Season 1: Chapter Nine: La Grande Illusion (Episode 9),,Sony PS5,00:41:25,00:41:25,TR (Turkey)
Batuhan,2024-11-27 00:28:57,00:09:03,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter Eight: The Outsiders (Episode 8),,Sony PS5,00:42:00,00:42:00,TR (Turkey)
Batuhan,2024-11-26 16:13:02,00:29:02,Autoplayed: user action: None; ,Riverdale: Season 1: Chapter Eight: The Outsiders (Episode 8),,Sony PS5,00:33:00,Not latest view,TR (Turkey)
Batuhan,2024-11-25 22:47:20,00:09:39,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter Eight: The Outsiders (Episode 8),,Sony PS5,00:14:18,Not latest view,TR (Turkey)
Batuhan,2024-11-25 22:40:37,00:04:49,,Riverdale: Season 1: Chapter Eight: The Outsiders (Episode 8),,Sony PS5,00:04:40,Not latest view,TR (Turkey)
Batuhan,2024-11-25 22:36:34,00:00:54,,Riverdale: Season 1: Chapter Ten: The Lost Weekend (Episode 10),,Sony PS5,00:00:54,Not latest view,TR (Turkey)
Batuhan,2024-11-25 21:12:59,01:12:46,,Stranger Things: Stranger Things 4: Chapter Two: Vecna's Curse (Episode 2),,Sony PS5,01:12:42,01:12:42,TR (Turkey)
Batuhan,2024-11-25 21:12:04,00:00:08,Autoplayed: user action: None; ,Spider-Man: No Way Home (Extended Version),,Sony PS5,00:00:08,00:00:08,TR (Turkey)
Batuhan,2024-11-25 21:11:10,00:00:05,Autoplayed: user action: None; ,You: Season 1 (Trailer),TRAILER,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-11-25 10:57:46,00:00:04,Autoplayed: user action: None; ,Riverdale: Season 1: Chapter Ten: The Lost Weekend (Episode 10),,Sony PS5,00:00:51,Not latest view,TR (Turkey)
Batuhan,2024-11-25 10:16:55,00:40:49,,Riverdale: Season 1: Chapter Nine: La Grande Illusion (Episode 9),,Sony PS5,00:41:25,Not latest view,TR (Turkey)
Batuhan,2024-11-25 09:35:31,00:41:24,,Riverdale: Season 1: Chapter Eight: The Outsiders (Episode 8),,Sony PS5,00:42:01,Not latest view,TR (Turkey)
Batuhan,2024-11-25 08:48:39,00:46:24,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter Seven: In a Lonely Place (Episode 7),,Sony PS5,00:42:01,00:42:01,TR (Turkey)
Batuhan,2024-11-25 08:44:29,00:04:08,Autoplayed: user action: User_Interaction; ,"Riverdale: Season 1: Chapter Six: Faster, Pussycats! Kill! Kill! (Episode 6)",,Sony PS5,00:42:01,00:42:01,TR (Turkey)
Batuhan,2024-11-25 03:45:17,00:06:15,,Arcane: Season 2: Killing Is a Cycle (Episode 8),,Sony PS5,00:06:24,Not latest view,TR (Turkey)
Batuhan,2024-11-25 03:06:50,00:38:24,,Arcane: Season 2: Pretend Like It's the First Time (Episode 7),,Sony PS5,00:38:37,Not latest view,TR (Turkey)
Batuhan,2024-11-25 02:30:17,00:36:13,Autoplayed: user action: User_Interaction; ,Arcane: Season 2: The Message Hidden Within the Pattern (Episode 6),,Sony PS5,00:36:26,00:36:26,TR (Turkey)
Batuhan,2024-11-25 01:50:53,00:39:19,,Arcane: Season 2: Blisters and Bedrock (Episode 5),,Sony PS5,00:39:19,00:39:19,TR (Turkey)
Batuhan,2024-11-24 22:09:13,00:36:13,,Arcane: Season 2: The Message Hidden Within the Pattern (Episode 6),,Sony PS5,00:36:26,Not latest view,TR (Turkey)
Batuhan,2024-11-24 21:28:03,00:40:57,Autoplayed: user action: User_Interaction; ,Arcane: Season 2: Blisters and Bedrock (Episode 5),,Sony PS5,00:39:20,Not latest view,TR (Turkey)
Batuhan,2024-11-24 20:51:35,00:36:05,,Arcane: Season 2: Paint the Town Blue (Episode 4),,Sony PS5,00:36:05,00:36:05,TR (Turkey)
Batuhan,2024-11-24 18:19:58,00:05:45,Autoplayed: user action: User_Interaction; ,"Riverdale: Season 1: Chapter Six: Faster, Pussycats! Kill! Kill! (Episode 6)",,Sony PS5,00:37:55,Not latest view,TR (Turkey)
Batuhan,2024-11-24 17:48:30,00:31:24,,"Riverdale: Season 1: Chapter Six: Faster, Pussycats! Kill! Kill! (Episode 6)",,Sony PS5,00:32:11,Not latest view,TR (Turkey)
Batuhan,2024-11-24 17:34:09,00:12:16,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter Five: Heart of Darkness (Episode 5),,Sony PS5,00:41:59,00:41:59,TR (Turkey)
Batuhan,2024-11-24 17:34:03,00:00:01,,Spider-Man: No Way Home,,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-11-24 10:29:25,00:28:59,Autoplayed: user action: None; ,Riverdale: Season 1: Chapter Five: Heart of Darkness (Episode 5),,Sony PS5,00:29:45,Not latest view,TR (Turkey)
Batuhan,2024-11-24 09:48:06,00:41:18,,Riverdale: Season 1: Chapter Four: The Last Picture Show (Episode 4),,Sony PS5,00:42:03,00:42:03,TR (Turkey)
Batuhan,2024-11-24 08:24:55,00:41:25,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter Three: Body Double (Episode 3),,Sony PS5,00:42:04,00:42:04,TR (Turkey)
Batuhan,2024-11-24 07:40:58,00:40:38,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter Two: Touch of Evil (Episode 2),,Sony PS5,00:41:53,00:41:53,TR (Turkey)
Batuhan,2024-11-24 07:35:26,00:04:56,,Riverdale: Season 1: Chapter One: The River's Edge (Episode 1),,Sony PS5,00:46:21,00:46:21,TR (Turkey)
Batuhan,2024-11-24 02:40:19,00:00:04,Autoplayed: user action: None; ,Riverdale: Season 1: Chapter Four: The Last Picture Show (Episode 4),,Sony PS5,00:00:48,Not latest view,TR (Turkey)
Batuhan,2024-11-24 01:58:53,00:41:25,,Riverdale: Season 1: Chapter Three: Body Double (Episode 3),,Sony PS5,00:42:04,Not latest view,TR (Turkey)
Batuhan,2024-11-24 01:17:50,00:41:03,,Riverdale: Season 1: Chapter Two: Touch of Evil (Episode 2),,Sony PS5,00:41:54,Not latest view,TR (Turkey)
Batuhan,2024-11-24 00:31:27,00:46:21,Autoplayed: user action: User_Interaction; ,Riverdale: Season 1: Chapter One: The River's Edge (Episode 1),,Sony PS5,00:46:21,Not latest view,TR (Turkey)
Batuhan,2024-11-24 00:29:44,00:01:40,Autoplayed: user action: None; ,Season 7 Trailer: Riverdale,TRAILER,Sony PS5,00:01:40,00:01:40,TR (Turkey)
Batuhan,2024-11-23 22:05:39,02:20:18,,The School for Good and Evil,,Sony PS5,02:20:16,02:20:16,TR (Turkey)
Batuhan,2024-11-23 22:04:17,00:00:06,Autoplayed: user action: None; ,King Arthur: Legend of the Sword_hook_04_16x9,HOOK,Sony PS5,00:00:06,00:00:06,TR (Turkey)
Batuhan,2024-11-23 22:02:24,00:00:22,Autoplayed: user action: None; ,Season 2 Trailer: Arcane,TRAILER,Sony PS5,00:00:22,00:00:22,TR (Turkey)
Batuhan,2024-11-23 21:57:57,00:01:56,Autoplayed: user action: None; ,Season 2 Trailer: Arcane,TRAILER,Sony PS5,00:01:56,Not latest view,TR (Turkey)
Batuhan,2024-11-23 21:57:01,00:00:47,Autoplayed: user action: None; ,Spider-Man: No Way Home_hook_primary_16x9,HOOK,Sony PS5,00:00:47,00:00:47,TR (Turkey)
Batuhan,2024-11-23 19:49:40,01:39:22,Autoplayed: user action: User_Interaction; ,The Adam Project,,Sony PS5,01:39:16,01:39:16,TR (Turkey)
Batuhan,2024-11-23 04:11:11,00:00:04,Autoplayed: user action: None; ,Rick and Morty: Season 1: Rick Potion #9 (Episode 6),,Sony PS5,00:00:42,00:00:42,TR (Turkey)
Batuhan,2024-11-23 03:50:37,00:20:34,,Rick and Morty: Season 1: Meeseeks and Destroy (Episode 5),,Sony PS5,00:21:11,00:21:11,TR (Turkey)
Batuhan,2024-11-23 03:30:07,00:20:30,,Rick and Morty: Season 1: M. Night Shaym-Aliens! (Episode 4),,Sony PS5,00:21:08,00:21:08,TR (Turkey)
Batuhan,2024-11-23 03:08:44,00:21:22,,Rick and Morty: Season 1: Anatomy Park (Episode 3),,Sony PS5,00:21:59,00:21:59,TR (Turkey)
Batuhan,2024-11-23 02:47:21,00:21:23,,Rick and Morty: Season 1: Lawnmower Dog (Episode 2),,Sony PS5,00:22:01,00:22:01,TR (Turkey)
Batuhan,2024-11-23 02:25:33,00:21:47,,Rick and Morty: Season 1: Pilot (Episode 1),,Sony PS5,00:21:47,00:21:47,TR (Turkey)
Batuhan,2024-11-23 02:25:22,00:00:03,Autoplayed: user action: None; ,Rick and Morty: Season 7: Rise of the Numbericons: The Movie (Episode 8),,Sony PS5,00:00:03,00:00:03,TR (Turkey)
Batuhan,2024-11-21 05:14:45,00:00:04,Autoplayed: user action: None; ,Rick and Morty: Season 7: Rise of the Numbericons: The Movie (Episode 8),,Sony PS5,00:00:04,Not latest view,TR (Turkey)
Batuhan,2024-11-21 04:52:12,00:22:32,,Rick and Morty: Season 7: Wet Kuat Amortican Summer (Episode 7),,Sony PS5,00:22:32,00:22:32,TR (Turkey)
Batuhan,2024-11-21 04:29:55,00:22:16,,Rick and Morty: Season 7: Rickfending Your Mort (Episode 6),,Sony PS5,00:22:16,00:22:16,TR (Turkey)
Batuhan,2024-11-21 04:07:03,00:22:51,,Rick and Morty: Season 7: Unmortricken (Episode 5),,Sony PS5,00:22:51,00:22:51,TR (Turkey)
Batuhan,2024-11-21 03:44:36,00:22:27,,Rick and Morty: Season 7: That's Amorte (Episode 4),,Sony PS5,00:22:27,00:22:27,TR (Turkey)
Batuhan,2024-11-21 03:22:19,00:22:16,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 7: Air Force Wong (Episode 3),,Sony PS5,00:22:16,00:22:16,TR (Turkey)
Batuhan,2024-11-21 02:38:23,00:01:21,Autoplayed: user action: User_Interaction; ,Anchorman: The Legend of Ron Burgundy,,Sony PS5,00:01:22,00:01:22,TR (Turkey)
Batuhan,2024-11-21 02:30:55,00:00:02,Autoplayed: user action: None; ,Stranger Things: Stranger Things 4: Chapter Two: Vecna's Curse (Episode 2),,Sony PS5,00:00:06,Not latest view,TR (Turkey)
Batuhan,2024-11-21 01:13:35,01:13:21,,Stranger Things: Stranger Things 4: Chapter One: The Hellfire Club (Episode 1),,Sony PS5,01:13:19,01:13:19,TR (Turkey)
Batuhan,2024-11-20 23:58:47,01:12:19,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 3: Chapter Eight: The Battle of Starcourt (Episode 8),,Sony PS5,01:11:15,01:11:15,TR (Turkey)
Batuhan,2024-11-20 23:11:25,00:00:02,,Stranger Things: Stranger Things 3: Chapter Eight: The Battle of Starcourt (Episode 8),,Sony PS5,00:00:00,Not latest view,TR (Turkey)
Batuhan,2024-11-20 23:10:14,00:00:01,Autoplayed: user action: None; ,Stranger Things: Stranger Things 4: Chapter Two: Vecna's Curse (Episode 2),,Sony PS5,01:05:38,Not latest view,TR (Turkey)
Batuhan,2024-11-20 23:09:25,00:00:46,Autoplayed: user action: None; ,Supporting Character Clip: Stranger Things 4 Volume 2,HOOK,Sony PS5,00:00:46,00:00:46,TR (Turkey)
Batuhan,2024-11-20 23:09:02,00:00:01,Autoplayed: user action: None; ,Anchorman: The Legend of Ron Burgundy,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-11-20 23:08:57,00:00:01,Autoplayed: user action: None; ,Anchorman: The Legend of Ron Burgundy,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-11-20 23:07:43,00:01:04,Autoplayed: user action: User_Interaction; ,Anchorman: The Legend of Ron Burgundy_hook_03_16x9,HOOK,Sony PS5,00:01:04,00:01:04,TR (Turkey)
Batuhan,2024-11-19 04:13:31,01:05:36,Autoplayed: user action: None; ,Stranger Things: Stranger Things 4: Chapter Two: Vecna's Curse (Episode 2),,Sony PS5,01:05:40,Not latest view,TR (Turkey)
Batuhan,2024-11-19 03:00:17,01:13:14,,Stranger Things: Stranger Things 4: Chapter One: The Hellfire Club (Episode 1),,Sony PS5,01:13:19,Not latest view,TR (Turkey)
Batuhan,2024-11-19 01:45:26,01:14:48,,Stranger Things: Stranger Things 3: Chapter Eight: The Battle of Starcourt (Episode 8),,Sony PS5,01:14:48,Not latest view,TR (Turkey)
Batuhan,2024-11-19 00:34:40,00:51:45,,Stranger Things: Stranger Things 3: Chapter Seven: The Bite (Episode 7),,Sony PS5,00:51:42,00:51:42,TR (Turkey)
Batuhan,2024-11-19 00:34:13,00:00:01,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Seven: The Bite (Episode 7),,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-11-17 22:22:43,00:00:09,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Seven: The Bite (Episode 7),,Sony PS5,00:00:14,Not latest view,TR (Turkey)
Batuhan,2024-11-17 21:26:21,00:56:20,,Stranger Things: Stranger Things 3: Chapter Six: E Pluribus Unum (Episode 6),,Sony PS5,00:56:25,00:56:25,TR (Turkey)
Batuhan,2024-11-17 20:37:26,00:48:53,,Stranger Things: Stranger Things 3: Chapter Five: The Flayed (Episode 5),,Sony PS5,00:48:58,00:48:58,TR (Turkey)
Batuhan,2024-11-17 19:44:04,00:49:47,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 3: Chapter Four: The Sauna Test (Episode 4),,Sony PS5,00:49:40,00:49:40,TR (Turkey)
Batuhan,2024-11-17 19:26:20,00:16:44,,Stranger Things: Stranger Things 3: Chapter Three: The Case of the Missing Lifeguard (Episode 3),,Sony PS5,00:46:42,00:46:42,TR (Turkey)
Batuhan,2024-11-17 19:26:06,00:00:01,,Stranger Things: Stranger Things 3: Chapter Six: E Pluribus Unum (Episode 6),,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-11-17 19:26:01,00:00:04,Autoplayed: user action: User_Interaction; ,Trailer 2: Stranger Things 4,TRAILER,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-11-17 10:16:41,00:13:49,Autoplayed: user action: User_Interaction; ,Alita: Battle Angel,,Sony PS5,00:13:38,00:13:38,TR (Turkey)
Batuhan,2024-11-17 01:55:14,00:00:58,,"House, M.D.: Season 1_hook_primary_16x9",HOOK,Sony PS5,00:00:58,00:00:58,TR (Turkey)
Batuhan,2024-11-17 01:53:14,00:01:59,,Season 1 Trailer: Murder Mindfully,TRAILER,Sony PS5,00:01:59,00:01:59,TR (Turkey)
Batuhan,2024-11-17 01:50:20,00:02:51,,Trailer: Red Notice,TRAILER,Sony PS5,00:02:51,00:02:51,TR (Turkey)
Batuhan,2024-11-17 01:49:19,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,00:00:59,TR (Turkey)
Batuhan,2024-11-17 01:47:59,00:01:18,,Money Heist (Trailer),TRAILER,Sony PS5,00:01:18,00:01:18,TR (Turkey)
Batuhan,2024-11-17 01:45:53,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,00:02:04,TR (Turkey)
Batuhan,2024-11-17 01:44:57,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,00:00:55,TR (Turkey)
Batuhan,2024-11-17 01:44:41,00:00:14,,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:14,00:00:14,TR (Turkey)
Batuhan,2024-11-17 01:42:47,00:01:52,,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,00:01:52,TR (Turkey)
Batuhan,2024-11-17 01:40:57,00:01:48,,Season 4 Part 2 Trailer: Outer Banks,TRAILER,Sony PS5,00:01:48,00:01:48,TR (Turkey)
Batuhan,2024-11-17 01:39:27,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,00:01:28,TR (Turkey)
Batuhan,2024-11-17 01:38:26,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,00:01:00,TR (Turkey)
Batuhan,2024-11-17 01:36:01,00:02:23,,Season 1 Trailer: The Cage,TRAILER,Sony PS5,00:02:23,00:02:23,TR (Turkey)
Batuhan,2024-11-17 01:35:20,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,00:00:39,TR (Turkey)
Batuhan,2024-11-17 01:34:42,00:00:36,Autoplayed: user action: None; ,Teaser: Jake Paul vs. Mike Tyson,TEASER_TRAILER,Sony PS5,00:00:36,00:00:36,TR (Turkey)
Batuhan,2024-11-16 23:35:29,01:59:11,Autoplayed: user action: User_Interaction; ,Alita: Battle Angel,,Sony PS5,01:59:11,Not latest view,TR (Turkey)
Batuhan,2024-11-16 23:35:19,00:00:01,Autoplayed: user action: None; ,Alita: Battle Angel,,Sony PS5,00:00:01,Not latest view,TR (Turkey)
Batuhan,2024-11-16 23:24:35,00:10:20,,Arcane: Season 2: Heavy Is the Crown (Episode 1),,Sony PS5,00:10:20,00:10:20,TR (Turkey)
Batuhan,2024-11-16 23:24:29,00:00:01,Autoplayed: user action: None; ,Arcane: Season 1: Welcome to the Playground (Episode 1),,Sony PS5,00:06:05,00:06:05,TR (Turkey)
Batuhan,2024-11-16 23:16:54,00:07:27,,Arcane: Season 1: Welcome to the Playground (Episode 1),,Sony PS5,00:06:08,Not latest view,TR (Turkey)
Batuhan,2024-11-16 23:16:10,00:00:09,Autoplayed: user action: None; ,Chilling Adventures of Sabrina: Part 1 Podular: TEXTLESS / Drama - Fantasy - Horror,TRAILER,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-11-16 23:16:03,00:00:05,Autoplayed: user action: None; ,Season 1 Teaser 1: Wednesday,TEASER_TRAILER,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-11-16 23:15:38,00:00:05,Autoplayed: user action: None; ,The Walking Dead: Season 1 - CLM 5,HOOK,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-11-16 23:14:54,00:00:05,Autoplayed: user action: None; ,Spider-Man: No Way Home (Extended Version)_hook_primary_16x9,HOOK,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-11-16 23:12:37,00:00:14,Autoplayed: user action: None; ,Snatch_hook_primary_16x9,HOOK,Sony PS5,00:00:14,00:00:14,TR (Turkey)
Batuhan,2024-11-16 16:25:28,00:00:07,Autoplayed: user action: None; ,Motion Billboard Teaser: Jake Paul vs. Mike Tyson,TEASER_TRAILER,Sony PS5,00:00:07,00:00:07,TR (Turkey)
Batuhan,2024-11-16 03:54:41,00:00:04,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Six: E Pluribus Unum (Episode 6),,Sony PS5,00:00:09,Not latest view,TR (Turkey)
Batuhan,2024-11-16 03:05:46,00:48:53,,Stranger Things: Stranger Things 3: Chapter Five: The Flayed (Episode 5),,Sony PS5,00:48:58,Not latest view,TR (Turkey)
Batuhan,2024-11-16 02:16:07,00:49:37,,Stranger Things: Stranger Things 3: Chapter Four: The Sauna Test (Episode 4),,Sony PS5,00:49:42,Not latest view,TR (Turkey)
Batuhan,2024-11-16 01:27:25,00:46:37,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 3: Chapter Three: The Case of the Missing Lifeguard (Episode 3),,Sony PS5,00:46:42,Not latest view,TR (Turkey)
Batuhan,2024-11-16 00:17:04,00:47:16,,Stranger Things: Stranger Things 3: Chapter Two: The Mall Rats (Episode 2),,Sony PS5,00:47:03,00:47:03,TR (Turkey)
Batuhan,2024-11-16 00:16:21,00:00:02,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Two: The Mall Rats (Episode 2),,Sony PS5,00:00:02,Not latest view,TR (Turkey)
Batuhan,2024-11-15 15:43:57,00:00:28,Autoplayed: user action: None; ,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:28,Not latest view,TR (Turkey)
Batuhan,2024-11-15 13:51:33,01:42:26,,IT'S WHAT'S INSIDE,,Sony PS5,01:42:09,01:42:09,TR (Turkey)
Batuhan,2024-11-15 13:47:44,00:02:06,,Trailer: IT'S WHAT'S INSIDE,TRAILER,Sony PS5,00:02:06,00:02:06,TR (Turkey)
Batuhan,2024-11-15 13:46:51,00:00:39,,Trailer: IT'S WHAT'S INSIDE,TRAILER,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-11-15 13:45:52,00:00:33,Autoplayed: user action: None; ,Prison Break: Season 1_hook_01_16x9,HOOK,Sony PS5,00:00:34,00:00:34,TR (Turkey)
Batuhan,2024-11-15 13:44:03,00:01:07,,Trailer: Jake Paul vs. Mike Tyson,TRAILER,Sony PS5,00:01:07,00:01:07,TR (Turkey)
Batuhan,2024-11-14 17:37:42,00:00:03,Autoplayed: user action: None; ,Baywatch,,Sony PS5,00:00:03,00:00:03,TR (Turkey)
Batuhan,2024-11-14 04:13:41,00:00:47,,Justice League_hook_primary_16x9,HOOK,Sony PS5,00:00:47,00:00:47,TR (Turkey)
Batuhan,2024-11-14 04:12:57,00:00:41,,Suicide Squad_hook_primary_16x9,HOOK,Sony PS5,00:00:41,00:00:41,TR (Turkey)
Batuhan,2024-11-14 04:11:57,00:00:58,,"House, M.D.: Season 1_hook_primary_16x9",HOOK,Sony PS5,00:00:58,Not latest view,TR (Turkey)
Batuhan,2024-11-14 04:09:52,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-11-14 04:08:55,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-11-14 04:07:54,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-11-14 04:06:45,00:01:07,,Lost: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:07,00:01:07,TR (Turkey)
Batuhan,2024-11-14 04:04:54,00:01:48,,Season 4 Part 2 Trailer: Outer Banks,TRAILER,Sony PS5,00:01:48,Not latest view,TR (Turkey)
Batuhan,2024-11-14 04:03:25,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-11-14 04:03:08,00:00:14,,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:14,Not latest view,TR (Turkey)
Batuhan,2024-11-14 04:01:15,00:01:52,,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,Not latest view,TR (Turkey)
Batuhan,2024-11-14 03:58:50,00:02:23,,Season 1 Trailer: The Cage,TRAILER,Sony PS5,00:02:23,Not latest view,TR (Turkey)
Batuhan,2024-11-14 03:57:49,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-11-14 03:57:08,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-11-14 03:55:44,00:01:23,Autoplayed: user action: None; ,Alita: Battle Angel_hook_primary_16x9,HOOK,Sony PS5,00:01:23,00:01:23,TR (Turkey)
Batuhan,2024-11-14 02:02:44,01:52:58,,Baywatch,,Sony PS5,01:52:58,Not latest view,TR (Turkey)
Batuhan,2024-11-14 02:00:37,00:00:02,Autoplayed: user action: None; ,Baywatch,,Sony PS5,00:00:02,Not latest view,TR (Turkey)
Batuhan,2024-11-14 02:00:34,00:00:02,Autoplayed: user action: None; ,Baywatch,,Sony PS5,00:00:02,Not latest view,TR (Turkey)
Batuhan,2024-11-14 02:00:27,00:00:03,Autoplayed: user action: User_Interaction; ,Baywatch,,Sony PS5,00:00:03,Not latest view,TR (Turkey)
Batuhan,2024-11-13 20:21:13,01:43:47,Autoplayed: user action: User_Interaction; ,Scream,,Sony PS5,01:43:48,01:43:48,TR (Turkey)
Batuhan,2024-11-13 20:20:35,00:00:32,Autoplayed: user action: None; ,M3GAN_hook_03_16x9,HOOK,Sony PS5,00:00:32,00:00:32,TR (Turkey)
Batuhan,2024-11-13 20:20:21,00:00:12,Autoplayed: user action: None; ,The Purge: Election Year_hook_primary_16x9,HOOK,Sony PS5,00:00:12,00:00:12,TR (Turkey)
